id,tokens,pos_tags,chunk_tags,ner_tags
10282,"['Former' 'South' 'African' 'captain' 'Giles' 'Bonnet' 'was' 'named' 'by'
 'the' 'South' 'African' 'Hockey' 'Association' 'on' 'Wednesday' 'as'
 'the' 'new' 'coach' 'of' 'the' 'men' ""'s"" 'national' 'side' '.']","[22 22 22 21 22 22 38 40 15 12 16 16 22 22 15 22 15 12 16 21 15 12 24 27
 16 21  7]","[11 12 12 12 12 12 21 22 13 11 12 12 12 12 13 11 13 11 12 12 13 11 12 11
 12 12  0]",[0 7 8 0 1 2 0 0 0 0 3 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0]
10283,"['Bonnet' ',' 'who' 'has' 'been' 'coaching' 'the' 'Kwazulu-Natal'
 'provincial' 'team' ',' 'takes' 'over' 'from' 'Englishman' 'Gavin'
 'Featherstone' 'who' 'took' 'South' 'Africa' 'to' '10th' 'place' 'in'
 'the' 'Olympic' 'Games' 'in' 'Atlanta' '.']","[22  6 44 42 40 21 12 22 16 21  6 42 15 15 22 22 22 44 38 22 22 35 16 21
 15 12 22 23 15 22  7]","[11  0 11 21 22 11 11 12 12 12  0 21 13 13 11 12 12 11 21 11 12 13 11 12
 13 11 12 12 13 11  0]",[1 0 0 0 0 0 0 5 0 0 0 0 0 0 7 1 2 0 0 5 6 0 0 0 0 0 7 8 0 5 0]
10284,"['Featherstone' ',' 'a' 'former' 'Britain' 'captain' ',' 'has' 'accepted'
 'a' 'coaching' 'position' 'with' 'a' 'women' ""'s"" 'team' 'in' 'Ireland'
 '.']",[22  6 12 16 22 21  6 42 40 12 21 21 15 12 24 27 21 15 22  7],[11  0 11 12 12 12  0 21 22 11 12 12 13 11 12 11 12 13 11  0],[1 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0]
10285,['CRICKET' '-' 'GIBBS' 'GETS' 'INTERNATIONAL' 'CALL' 'UP' '.'],[22  8 22 22 22 16 33  7],[11  0 11 12 12 12 15  0],[0 0 1 0 0 0 0 0]
10286,['JOHANNESBURG' '1996-08-28'],[21 11],[11 12],[5 0]
10287,"['Western' 'Province' 'batsman' 'Herschelle' 'Gibbs' 'was' 'the' 'only'
 'uncapped' 'player' 'in' 'South' 'Africa' ""'s"" '14-man' 'squad' 'named'
 'on' 'Wednesday' 'for' 'a' 'quadrangular' 'one-day' 'series' 'in' 'Kenya'
 'next' 'month' '.']","[22 22 21 22 22 38 12 16 16 21 15 22 22 27 16 21 40 15 22 15 12 16 16 21
 15 22 16 21  7]","[11 12 12 12 12 21 11 12 12 12 13 11 12 11 12 12 21 13 11 13 11 12 12 12
 13 11 11 12  0]",[3 4 0 1 2 0 0 0 0 0 0 5 6 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0]
10288,"['Kenya' ',' 'South' 'Africa' ',' 'Pakistan' 'and' 'Sri' 'Lanka' 'will'
 'take' 'part' 'in' 'the' 'series' '.']",[22  6 22 22  6 22 10 22 22 20 37 21 15 12 21  7],[11  0 11 12  0 11  0 11 12 21 22 11 13 11 12  0],[5 0 5 6 0 5 0 5 6 0 0 0 0 0 0 0]
10289,"['National' 'coach' 'Bob' 'Woolmer' 'said' 'Gibbs' ',' '22' ',' 'had'
 'been' 'rewarded' 'for' 'a' 'tremendous' 'tour' 'of' 'England' 'with'
 'the' 'South' 'African' 'A' 'team' 'earlier' 'this' 'year' '.']","[22 21 22 22 38 22  6 11  6 38 40 40 15 12 16 21 15 22 15 12 16 16 12 21
 31 12 21  7]","[11 12 12 12 21 11  0 11  0 21 22 22 13 11 12 12 13 11 13 11 12 12 12 12
 11 12 12  0]",[0 0 1 2 0 1 0 0 0 0 0 0 0 0 0 0 0 5 0 0 7 8 0 0 0 0 0 0]
10290,"['""' 'I' ""'ve"" 'known' 'Herschelle' 'since' 'he' 'was' '11' 'years' 'old'
 'and' 'he' 'showed' 'in' 'England' 'how' 'he' 'has' 'matured' '.']",[ 0 28 41 40 22 15 28 38 11 24 16 10 28 38 15 22 46 28 42 40  7],[ 0 11 21 22 11 17 11 21 11 12  1  0 11 21 13 11  3 11 21 22  0],[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0]
10291,"['His' '170' 'against' 'the' 'MCC' 'was' 'an' 'innings' 'of' 'supreme'
 'class' 'against' 'the' 'best' 'bowling' 'attack' 'we' 'faced' 'all'
 'tour' ',' '""' 'Woolmer' 'told' 'a' 'news' 'conference' '.']","[29 11 15 12 22 38 12 21 15 16 21 15 12 18 21 21 28 38 12 41  6  0 22 38
 12 21 21  7]","[11 12 13 11 12 21 11 12 13 11 12 13 11 12 12 12 11 21 11 21  0  0 11 21
 11 12 12  0]",[0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
10292,['.'],[7],[0],[0]
10293,"['""' 'We' 'were' 'not' 'able' 'to' 'consider' 'Jacques' 'Kallis' ','
 'Paul' 'Adams' 'and' 'Shaun' 'Pollock' 'due' 'to' 'injury' 'and' 'the'
 'replacements' 'have' 'all' 'come' 'from' 'the' 'A' 'tour' 'and' 'it'
 ""'s"" 'great' 'that' 'they' 'are' 'all' 'in' 'form' '.' '""']","[ 0 28 38 30 16 35 37 22 22  6 22 22 10 22 22 16 35 21 10 12 24 41 12 37
 15 12 22 21 10 28 42 16 15 28 41 12 15 21  7  0]","[ 0 11 21  0  1 21 22 11 12  0 11 12 12 12 12  1 13 11  0 11 12 21  0 21
 13 11 12 12  0 11 21  1 17 11 21  0 13 11  0  0]","[0 0 0 0 0 0 0 1 2 0 1 2 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]"
10294,"['Spin-bowling' 'all-rounders' 'Nicky' 'Boje' 'and' 'Derek' 'Crookes'
 'replace' 'Pollock' 'and' 'Adams' ',' 'while' 'Gibbs' 'comes' 'in' 'for'
 'his' 'Western' 'Province' 'colleague' 'Kallis' '.']",[16 24 22 22 10 22 22 41 22 10 22  6 15 22 42 15 15 29 22 22 21 24  7],[11 12 11 12 12 12 12 21 11 12 12  0 17 11 21 13 13 11 12 12 12 12  0],[0 0 1 2 0 1 2 0 1 0 1 0 0 1 0 0 0 0 3 4 0 1 0]
10295,"['Squad' ':' 'Hansie' 'Cronje' '(' 'captain' ')' ',' 'Craig' 'Matthews'
 '(' 'vice-captain' ')' ',' 'Dave' 'Richardson' ',' 'Brian' 'McMillan' ','
 'Gary' 'Kirsten' ',' 'Andrew' 'Hudson' ',' 'Pat' 'Symcox' ',' 'Jonty'
 'Rhodes' ',' 'Allan' 'Donald' ',' 'Fanie' 'de' 'Villiers' ',' 'Daryll'
 'Cullinan' ',' 'Derek' 'Crookes' ',' 'Herschelle' 'Gibs' ',' 'Nicky'
 'Boje' '.']","[37  8 22 22  4 21  5  6 22 22  4 21  5  6 22 22  6 22 22  6 22 22  6 22
 22  6 22 22  6 22 22  6 22 22  6 22 22 22  6 22 22  6 22 22  6 22 22  6
 22 22  7]","[21  0 11 12  0 11  0  0 11 12  0  3  0  0 11 12  0 11 12  0 11 12  0 11
 12  0 11 12  0 11 12  0 11 12  0 11 12 12  0 11 12  0 11 12  0 11 12  0
 11 12  0]","[0 0 1 2 0 0 0 0 1 2 0 0 0 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2
 2 0 1 2 0 1 2 0 1 2 0 1 2 0]"
10296,['BASKETBALL' '-' 'OLYMPIAKOS' 'BEAT' 'RED' 'STAR' '71-57' '.'],[22  8 22 21 40 22 11  7],[11  0 11  7 11 12 12  0],[0 0 3 0 3 4 0 0]
10297,['BELGRADE' '1996-08-28'],[37 11],[21 11],[5 0]
10298,"['Olympiakos' 'of' 'Greece' 'beat' 'Yugoslavia' ""'s"" 'Red' 'Star' '71-57'
 '(' 'halftime' '40-34' ')' 'in' 'the' 'first' 'match' 'of' 'an'
 'international' 'club' 'basketball' 'tournament' 'on' 'Wednesday' '.']","[24 15 22 38 22 27 22 22 11  4 21 11  5 15 12 16 21 15 12 16 21 21 21 15
 22  7]","[11 13 11 21 11 11 12 12 12 12 12 12  0 13 11 12 12 13 11 12 12 12 12 13
 11  0]",[3 0 5 0 5 0 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
10299,"['Partizan' '(' 'Yugoslavia' ')' ',' 'Alba' '(' 'Germany' ')' ',' 'Dinamo'
 '(' 'Russia' ')' 'and' 'Benetton' '(' 'Italy' ')' 'are' 'also' 'taking'
 'part' 'in' 'the' 'event' 'which' 'continues' 'until' 'Saturday' '.']","[21  4 22  5  6 22  4 22  5  6 22  4 22  5 10 22  4 22  5 41 30 39 21 15
 12 21 43 42 15 22  7]","[11  0 11  0  0 11  0 11  0  0 11  0 11  0  0 11  0 11  0 21 22 22 11 13
 11 12 11 21 17 11  0]",[3 0 5 0 0 3 0 5 0 0 3 0 5 0 0 3 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0]
10300,['SOCCER' '-' 'RUSSIA' 'AND' 'BRAZIL' 'DRAW' '2-2' 'IN' 'FRIENDLY' '.'],[21  8 22 10 16 21 11 15 22  7],[11  0 11 12 12 12 12 13 11  0],[0 0 5 0 5 0 0 0 0 0]
10301,['MOSCOW' '1996-08-28'],[30 11],[ 3 11],[5 0]
10302,['Russia' 'and' 'Brazil' 'drew' '2-2'],[22 10 22 38 30],[11 12 12 21  3],[5 0 5 0 0]
10303,"['(' 'halftime' '1-0' ')' 'in' 'a' 'friendly' 'soccer' 'international'
 'on' 'Wednesday' '.']",[ 4 21 11  5 15 12 16 21 16 15 22  7],[ 0 11 12  0 13 11 12 12 12 13 11  0],[0 0 0 0 0 0 0 0 0 0 0 0]
10304,['Scorers' ':'],[24  8],[11  0],[0 0]
10305,"['Russia' '-' 'Yuri' 'Nikiforov' '(' '18th' 'minute' ')' ',' 'Vladislav'
 'Rodimov']",[22  8 22 22  4 16 21  5  6 22 22],[11  0 11 12  0 11 12  0  0 11 12],[5 0 1 2 0 0 0 0 0 1 2]
10306,['(' '80th' ')'],[ 4 16  5],[ 9 11  0],[0 0 0]
10307,"['Brazil' '-' 'Donizetti' '(' '47th' ')' ',' 'Ronaldo' '(' '85th' ')']",[22  8 22  4 11  5  6 22  4 11  5],[11  0 11  0 11  0  0 11  0 11  0],[5 0 1 0 0 0 0 1 0 0 0]
10308,"['Attendence' ':' '20,000']",[21  8 11],[11  0 11],[0 0 0]
10309,['SQUASH' '-' 'HONG' 'OPEN' 'FIRST' 'ROUND' 'RESULTS' '.'],[22  8 22 22 22 22 24  7],[11  0 11  0 11 12 12  0],[0 0 7 8 0 0 0 0]
10310,['HONG' 'KONG' '1996-08-28'],[15 39 11],[13 21 11],[5 6 0]
10311,['First' 'round' 'results' 'in' 'the' 'Hong'],[30 21 24 15 12 22],[ 3 11 12 13 11 12],[0 0 0 0 0 7]
10312,['Kong' 'Open' 'on' 'Wednesday' '(' 'prefix' 'denotes' 'seeding' ')' ':'],[22 22 15 22  4 16 24 39  5  8],[11 12 13 11  0 11 12 21  0  0],[7 8 0 0 0 0 0 0 0 0]
10313,"['2' '-' 'Rodney' 'Eyles' '(' 'Australia' ')' 'beat' 'Zarak' 'Jahan'
 'Khan' '(' 'Pakistan' ')']",[11  8 22 23  4 22  5 37 22 22 22  4 22  5],[11 12 12 12  0 11  0 21 11 12 12  0 11  0],[0 0 1 2 0 5 0 0 1 2 2 0 5 0]
10314,['15-6' '8-15' '15-10' '7-15' '15-12'],[11 11 16 16 11],[11 12 12 12 11],[0 0 0 0 0]
10315,"['4' '-' 'Peter' 'Nicol' '(' 'Scotland' ')' 'beat' 'Julian' 'Wellings' '('
 'England' ')' '15-8']",[11  8 22 22  4 22  5 37 22 22  4 22  5 11],[11 12 12 12  0 11  0 21 11 12  0 11  0 11],[0 0 1 2 0 5 0 0 1 2 0 5 0 0]
10316,['15-7' '15-6'],[11 11],[11 12],[0 0]
10317,"['Derek' 'Ryan' '(' 'Ireland' ')' 'beat' '5' '-' 'Simon' 'Parke' '('
 'England' ')' '15-11' '15-11']",[22 22  4 22  5 37 11  8 22 22  4 22  5 11 11],[11 12  0 11  0 21 11 12 12 12  0 11  0 11 12],[1 2 0 5 0 0 0 0 1 2 0 5 0 0 0]
10318,['2-15' '15-11'],[11 11],[ 3 11],[0 0]
10319,"['7' '-' 'Chris' 'Walker' '(' 'England' ')' 'beat' 'Julien' 'Bonetat' '('
 'France' ')' '15-12']",[11  8 22 22  4 22  5 37 22 22  4 22  5 11],[11 12 12 12  0 11  0 21 11 12  0 11  0 11],[0 0 1 2 0 5 0 0 1 2 0 5 0 0]
10320,['15-6' '15-2'],[11 11],[11 12],[0 0]
10321,"['Jonathon' 'Power' '(' 'Canada' ')' 'beat' 'Ahmed' 'Barada' '(' 'Egypt'
 ')' '11-15' '8-15']",[22 22  4 22  5 37 22 22  4 22  5 11 11],[11 12  0 11  0 21 11 12  0 11  0 11 12],[1 2 0 5 0 0 1 2 0 5 0 0 0]
10322,['15-13' '15-11' '15-2'],[11 11 11],[11 12 12],[0 0 0]
10323,"['Amr' 'Shabana' '(' 'Egypt' ')' 'beat' 'John' 'White' '(' 'Australia' ')'
 '10-15' '15-9']",[22 22  4 22  5 37 22 22  4 22  5 11 16],[11 12  0 11  0 21 11 12  0 11  0 11 12],[1 2 0 5 0 0 1 2 0 5 0 0 0]
10324,['15-10' '16-17' '15-1'],[16 21 22],[11  3 11],[0 0 0]
10325,"['Paul' 'Johnson' '(' 'England' ')' 'beat' 'Tony' 'Hands' '(' 'England'
 ')' '12-15' '15-11']",[22 22  4 22  5 37 22 24  4 22  5 11 11],[11 12  0 11  0 21 11 12  0 11  0 11 12],[1 2 0 5 0 0 1 2 0 5 0 0 0]
10326,['7-15' '15-6' '15-11'],[11 11 11],[11 12 12],[0 0 0]
10327,"['Zubair' 'Jahan' 'Khan' '(' 'Pakistan' ')' 'beat' 'Faheem' 'Khan' '('
 'Hong' 'Kong' ')' '12-15']",[22 22 22  4 22  5 37 22 22  4 22 22  5 11],[11 12 12  0 11  0 21 11 12  0 11 12  0 11],[1 2 2 0 5 0 0 1 2 0 5 6 0 0]
10328,['15-10' '15-10' '15-10'],[16 16 16],[11 12 12],[0 0 0]
10329,['R'],[21],[11],[0]
10330,"['BASKETBALL' '-' 'FORMULA' 'SHELL' 'WIN' 'GAME' 'ONE' 'IN' 'PHILIPPINES'
 '.']",[22  8 22 22 22 22 11 15 24  7],[11  0 11 12 12 12 12 13 11  0],[0 0 3 4 0 0 0 0 0 0]
10331,['MANILA' '1996-08-28'],[22 11],[11 12],[5 0]
10332,"['Result' 'of' 'game' 'one' 'of' 'the' 'Philippine' 'Basketball'
 'Association' 'second' 'conference' 'finals' 'on' 'Tuesday' ':']",[21 15 21 11 15 12 16 22 22 16 21 24 15 22  8],[11 13 11 11 13 11 12 12 12 12 12 12 13 11  0],[0 0 0 0 0 0 3 4 4 0 0 0 0 0 0]
10333,['Formula' 'Shell' 'beat' 'Alaska' 'Milk' '85-82' '(' '36-46' ')'],[22 22 38 22 21 11  4 11  5],[11 12 21 11 12 12  0 11  0],[3 4 0 3 4 0 0 0 0]
10334,['(' 'Formula' 'Shell' 'leads' 'best-of-seven' 'series' '1-0' ')'],[ 4 22 22 42 16 21 11  5],[ 0 11 12 21 11 12 12  0],[0 3 4 0 0 0 0 0]
10335,['SOCCER' '-' 'ISRAELI' 'FIRST' 'DIVISION' 'RESULTS' '.'],[21  8 22 22 22 24  7],[11  0 11 12 12 12  0],[0 0 7 0 0 0 0]
10336,['JERUSALEM' '1996-08-28'],[40 11],[11 12],[5 0]
10337,['Results' 'of' 'first' 'division'],[24 15 16 21],[11 13 11 12],[0 0 0 0]
10338,['soccer' 'matches' 'played' 'over' 'the' 'weekend' 'and' 'Tuesday' ':'],[21 24 40 15 12 21 10 22  8],[11 12 21 13 11 12  0 11  0],[0 0 0 0 0 0 0 0 0]
10339,['Hapoel' 'Kfar' 'Sava' '0' 'Hapoel' 'Zafririm' 'Holon' '1'],[22 22 22 11 22 22 22 11],[11 12 12 12 12 12 12 12],[3 4 4 0 3 4 4 0]
10340,['Hapoel' 'Tel' 'Aviv' '1' 'Maccabi' 'Haifa' '3'],[22 22 22 11 22 22 11],[11 12 12 12 12 12 12],[3 4 4 0 3 4 0]
10341,['Hapoel' 'Jerusalem' '0' 'Hapoel' 'Petah' 'Tikva' '3'],[22 22 11 22 22 22 11],[11 12 12 12 12 12 12],[3 4 0 3 4 4 0]
10342,['Hapoel' 'Ironi' 'Rishon' 'Lezion' '3' 'Hapoel' 'Taibe' '1'],[22 22 22 22 11 22 22 11],[11 12 12 12 12 12 12 12],[3 4 4 0 0 3 4 0]
10343,"['Hapoel' 'Beit' ""She'an"" '0' 'Hapoel' 'Beit' ""She'an"" '1']",[22 22 22 11 22 22 22 11],[11 12 12 12 12 12 12 12],[3 4 4 0 3 4 4 0]
10344,['Maccabi' 'Petah' 'Tikva' '0' 'Betar' 'Jerusalem' '3'],[22 22 22 11 22 22 11],[11 12 12 12 12 12 12],[3 4 4 0 3 4 0]
10345,['Hapoel' 'Haifa' '3' 'Maccabi' 'Tel' 'Aviv' '1'],[22 22 11 22 22 22 11],[11 12 12 12 12 12 12],[3 4 0 0 3 4 0]
10346,['Hapoel' 'Beersheva' '2' 'Maccabi' 'Herzliya' '0'],[22 22 11 22 22 11],[11 12 12 12 12 12],[3 4 0 3 4 0]
10347,"['TENNIS' '-' 'SELES' 'HAS' 'WALKOVER' 'TO' 'U.S.' 'OPEN' 'THIRD' 'ROUND'
 '.']",[24  8 22 42 15 35 22 22 22 22  7],[11  0 11 21 13 21 11  0 11 12  0],[0 0 1 2 0 0 7 8 0 0 0]
10348,['NEW' 'YORK' '1996-08-28'],[22 22 11],[11 12 12],[5 6 0]
10349,"['Second' 'seed' 'and' 'co-world' 'number' 'one' 'Monica' 'Seles'
 'advanced' 'to' 'the' 'third' 'round' 'of' 'the' 'U.S.' 'Open' 'Tennis'
 'Championships' 'without' 'hitting' 'a' 'ball' 'on' 'Wednesday' '.']","[16 21 10 16 21 11 22 22 38 35 12 16 21 15 12 22 22 22 23 15 39 12 21 15
 22  7]","[11 12  0 11 12 11 12 12 21 13 11 12 12 13 11 12 12 12 12 13 21 11 12 13
 11  0]",[0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 7 8 8 8 0 0 0 0 0 0 0]
10350,"['Seles' ',' 'the' '1991' 'and' '1992' 'champion' 'who' 'dropped' 'just'
 'one' 'game' 'in' 'her' 'opening' 'match' ',' 'was' 'scheduled' 'to'
 'play' 'Laurence' 'Courtois' 'of' 'Belgium' 'Wednesay' 'night' '.']","[24  6 12 11 10 11 21 44 38 30 11 21 15 29 21 21  6 38 40 35 37 22 22 15
 22 22 21  7]","[11  0 11 12 12 12 12 11 21  3 11 12 13 11 12 12  0 21 22 22 22 11 12 13
 11 12 12  0]",[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 5 0 0 0]
10351,"['But' 'tournament' 'officials' 'announced' 'about' 'four-and-a-half'
 'hours' 'before' 'the' 'match' 'that' 'Courtois' 'had' 'pulled' 'out'
 'due' 'to' 'a' 'left' 'knee' 'bone' 'inflammation' ',' 'moving' 'Seles'
 'into' 'the' 'next' 'round' 'on' 'a' 'walkover' '.']","[10 21 24 38 15 16 24 15 12 21 15 23 38 40 33 16 35 12 16 21 21 21  6 39
 23 15 12 16 21 15 12 21  7]","[ 0 11 12 21 13 11 12 13 11 12 17 11 21 22 15  1 13 11 12 12 12 12  0 21
 11 13 11 12 12 13 11 12  0]",[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
10352,['TENNIS' '-' 'SERIOUS' 'MEDVEDEV' 'IS' 'HAVING' 'FUN' 'AGAIN' '.'],[24  8 24 22 42 39 22 22  7],[11  0 11 12 21 22 11 12  0],[0 0 0 1 0 0 0 0 0]
10353,['Richard' 'Finn'],[22 22],[11 12],[1 2]
10354,['NEW' 'YORK' '1996-08-28'],[22 22 11],[11 12 12],[5 6 0]
10355,"['Outspoken' 'Andrei' 'Medvedev' 'exchanged' 'his' 'reputation' 'as' 'the'
 'clown' 'prince' 'of' 'tennis' 'on' 'Wednesday' 'for' 'a' 'new'
 'no-nonsense' 'attitude' 'that' 'has' 'made' 'life' 'on' 'the' 'courts'
 'fun' 'again' '.']","[22 22 22 38 29 21 15 12 21 21 15 21 15 22 15 12 16 16 21 43 42 40 21 15
 12 24 16 30  7]","[11 12 12 21 11 12 13 11 12 12 13 11 13 11 13 11 12 12 12 11 21 22 11 13
 11 12  1  3  0]",[0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
10356,"['""' 'I' 'think' 'I' ""'m"" 'much' 'more' 'focused' 'on' 'what' 'I' 'have'
 'to' 'do' ',' 'and' 'that' ""'s"" 'playing' 'tennis' ',' '""' 'Medvedev'
 'said' 'after' 'routing' 'Frenchman' 'Jean-Philippe' 'Fleurian' '6-2'
 '6-0' '6-1' 'in' 'the' 'opening' 'round' 'of' 'the' 'U.S.' 'Open' '.']","[ 0 28 41 28 41 30 31 16 15 44 28 41 35 37  6 10 12 42 39 21  6  0 22 38
 15 39 22 22 22 21 11 16 15 12 21 30 15 12 22 22  7]","[ 0 11 21 11 21  1  2  2 13 11 11 21 22 22  0  0 11 21 22 11  0  0 11 21
 13 21 11 12 12 12 12  1 13 11 12  3 13 11 12 12  0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 7 1 2 0 0 0 0 0 0 0 0
 0 7 8 0]"
10357,"['It' 'was' 'Medvedev' ""'s"" 'sixth' 'victory' 'in' 'a' 'row' 'after'
 'winning' 'his' 'first' 'tournament' 'of' 'the' 'year' 'last' 'week' 'at'
 'the' 'Hamlet' 'Cup' '.']",[28 38 22 27 16 21 15 12 21 15 39 29 16 21 15 12 21 16 21 15 12 22 22  7],[11 21 11 11 12 12 13 11 12 13 21 11 12 12 13 11 12 11 12 13 11 12 12  0],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 8 0]
10358,"['""' 'I' 'realised' 'this' 'year' ',' 'that' 'without' 'putting' '99.9'
 'percent' 'of' 'your' 'mind' 'into' 'tennis' ',' 'I' 'do' ""n't"" 'think'
 'you' 'can' 'successful' ',' '""' 'said' 'the' '22-year-old' 'Medvedev'
 '.']","[ 0 28 38 12 21  6 15 15 39 11 21 15 29 21 15 21  6 28 41 30 37 28 20 37
  6  0 38 12 16 22  7]","[ 0 11 21 11 12  0 17 13 21 11 12 13 11 12 13 11  0 11 21 22 22 11 21 22
  0  0 21 11 12 12  0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
10359,"['""' 'The' 'whole' 'day' 'I' ""'m"" 'thinking' 'abnout' 'tennis' '.']",[ 0 12 16 21 28 41 39 16 21  7],[ 0 11 12 12 11 21 22 11 12  0],[0 0 0 0 0 0 0 0 0 0]
10360,"['I' 'felt' 'that' 'all' 'the' 'other' 'things' 'I' 'was' 'doing' 'the'
 'years' 'before' ',' 'they' 'were' 'distracting' 'me' ',' 'they' 'were'
 'not' 'helping' 'me' 'at' 'all' '.' '""']","[28 38 15 26 12 16 24 28 38 39 12 24 15  6 28 38 39 28  6 28 38 30 39 28
 15 12  7  0]","[11 21 17 11 12 12 12 11 21 22 11 12  3  0 11 21 11 12  0 11 21 22 22 11
  3  4  0  0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
10361,"['For' 'Medvedev' 'that' 'meant' 'confining' 'his' 'post-match' 'comments'
 'to' 'tennis' 'and' 'not' 'going' 'off' 'on' 'tirades' 'about' 'about'
 'peripheral' 'issues' 'such' 'as' 'the' 'poor' 'quality' 'of' 'food' 'in'
 'the' 'players' 'lounge' ',' 'an' 'entertaining' 'rant' 'that' 'took'
 'his' 'mind' 'off' 'the' 'task' 'at' 'hand' '.']","[15 22 43 38 39 29 16 24 35 21 10 30 39 33 15 24 15 15 16 24 16 15 12 16
 21 15 21 15 12 24 21  6 12 16 21 43 38 29 21 15 12 21 15 21  7]","[13 11 11 21  1 11 12 12 13 11  0  0 21 15 13 11 13 11 12 12 13 14 11 12
 12 13 11 13 11 12 12  0 11 12 12 11 21 11 12 13 11 12 13 11  0]","[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]"
10362,"['""' 'I' 'know' 'what' 'I' ""'m"" 'here' 'for' ',' '""' 'said' 'Medvedev' ','
 'who' 'lost' 'in' 'the' 'second' 'round' 'of' 'the' 'Open' 'the' 'last'
 'two' 'years' 'after' 'reaching' 'the' 'quarters' 'in' '1993' ',' 'the'
 'same' 'year' 'he' 'tried' 'his' 'hand' 'as' 'a' 'restaurant' 'critic'
 '.']","[ 0 28 41 44 28 41 30 15  6  0 38 22  6 44 38 15 12 16 21 15 12 22 12 16
 11 24 15 39 12 24 15 11  6 12 16 21 28 38 29 21 15 12 21 21  7]","[ 0 11 21 11 11 21  3 13  0  0 21 11  0 11 21 13 11 12 12 13 11 12 11 12
 12 12 13 21 11 12 13 11  0 11 12 12 11 21 11 12 13 11 12 12  0]","[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]"
10363,"['""' 'I' ""'m"" 'not' 'here' 'to' 'fight' 'the' 'press' 'or' 'talk' 'about'
 'the' 'food' 'or' 'entertain' 'the' 'people' 'off' 'the' 'court' '.']",[ 0 28 41 30 30 35 37 12 21 10 37 15 12 21 10 37 12 24 15 12 21  7],[ 0 11 21  0  3 21 22 11 12  0 21 13 11 12  0 21 11 12 13 11 12  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
10364,"['I' ""'m"" 'here' 'to' 'play' 'tennis' 'and' 'to' 'win' '.']",[28 41 30 35 37 21 10 35 37  7],[11 21  3 21 22 11  0 21 22  0],[0 0 0 0 0 0 0 0 0 0]
10365,['I' 'have' 'much' 'less' 'fun' 'off' 'the' 'court' '.'],[28 37 30 17 21 15 12 21  7],[11 21 11 12 12 13 11 12  0],[0 0 0 0 0 0 0 0 0]
10366,"['I' 'have' 'much' 'more' 'fun' 'on' 'the' 'court' ',' '""' 'he' 'said' '.']",[28 37 30 17 21 15 12 21  6  0 28 38  7],[11 21 11 12 12 13 11 12  0  0 11 21  0],[0 0 0 0 0 0 0 0 0 0 0 0 0]
10367,"['Just' 'three' 'years' 'ago' 'Medvedev' 'was' 'one' 'of' 'the' 'world'
 ""'s"" 'best' ',' 'with' 'a' 'ranking' 'of' 'six' 'after' 'reaching' 'the'
 'French' 'Open' 'semifinal' 'and' 'winning' 'three' 'tournaments' '.']","[30 11 24 30 22 38 11 15 12 21 27 18  6 15 12 16 15 11 15 39 12 22 22 21
 10 39 11 24  7]","[11 12 12  3 11 21 11 13 11 12 11 12  0 13 11 12 13 11 13 21 11 12 12 12
  0 21 11 12  0]",[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 8 0 0 0 0 0 0]
