id,tokens,pos_tags,chunk_tags,ner_tags
2488,['12.' 'Deborah' 'Compagnoni' '(' 'Italy' ')' '120'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2489,['13.' 'Martina' 'Ertl' '(' 'Germany' ')' '119'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2490,['14.' 'Alexandra' 'Meissnitzer' '(' 'Austria)118'],[11 22 22  4 22],[11 12 12  0 11],[0 1 2 0 0]
2491,['15.' 'Urska' 'Horvat' '(' 'Slovenia' ')' '108'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2492,['16=' 'Claudia' 'Riegler' '(' 'New' 'Zealand' ')' '100'],[11 22 22  4 22 22  5 11],[11 12 12  0 11 12  0 11],[0 1 2 0 5 6 0 0]
2493,['16=' 'Sabina' 'Panzanini' '(' 'Italy' ')' '100'],[22 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2494,['18.' 'Barbara' 'Merlin' '(' 'Italy' ')' '92'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2495,['19.' 'Stefanie' 'Schuster' '(' 'Austria' ')' '89'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2496,['20.' 'Miriam' 'Vogt' '(' 'Germany' ')' '76'],[11 22 22  4 22  5 11],[11 11 12  0 11  0 11],[0 1 2 0 5 0 0]
2497,['Super' 'G' 'standings' ':'],[22 22 42  8],[11 12 21  0],[7 8 0 0]
2498,['1.' 'Pernilla' 'Wiberg' '(' 'Sweden' ')' '180'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2499,['2.' 'Hilde' 'Gerg' '(' 'Germany' ')' '130'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2500,['3.' 'Svetland' 'Gladishiva' '(' 'Russia' ')' '114'],[22 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2501,['4.' 'Warwara' 'Zelenskaja' '(' 'Russia' ')' '100'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2502,['5.' 'Florence' 'Masnada' '(' 'France' ')' '82'],[22 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2503,['6.' 'Katja' 'Seizinger' '(' 'Germany' ')' '74'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2504,['7.' 'Isolde' 'Kostner' '(' 'Italy' ')' '65'],[11 14 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2505,['8.' 'Carole' 'Montillet' '(' 'France' ')' '60'],[22 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2506,['9.' 'Martina' 'Ertl' '(' 'Germany' ')' '58'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2507,['10.' 'Anita' 'Wachter' '(' 'Austria' ')' '49'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2508,['11.' 'Heidi' 'Zurbriggen' '(' 'Switzerland' ')' '43'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2509,['12=' 'Madlen' 'Brigger-Summermatter' '(' 'Switzerland' ')' '42'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2510,['12=' 'Barbara' 'Merlin' '(' 'Italy' ')' '42'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2511,['12=' 'Katharina' 'Gutensohn' '(' 'Germany' ')' '42'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2512,['15.' 'Stefanie' 'Schuster' '(' 'Austria' ')' '39'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2513,['16.' 'Leatitia' 'Dalloz' '(' 'France' ')' '33'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2514,['17.' 'Bibiana' 'Perez' '(' 'Italy' ')' '30'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2515,['18=' 'Miriam' 'Vogt' '(' 'Germany' ')' '29'],[11 22 22  4 22  5 11],[11 11 12  0 11  0 11],[0 1 2 0 5 0 0]
2516,['18=' 'Marianne' 'Brechu' '(' 'France' ')' '29'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2517,['20.' 'Alexandra' 'Meissnitzer' '(' 'Austria' ')' '27'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2518,"['Nation' ""'s"" 'Cup' 'standings' ':']",[22 27 22 42  8],[11 11 12 21  0],[7 8 8 0 0]
2519,"['1.' 'Austria' '1,973' 'points']",[11 22 11 24],[11 12 12 12],[0 5 0 0]
2520,"['2.' 'Germany' '1,135']",[22 22 11],[11 12 12],[0 5 0]
2521,['3.' 'Switzerland' '972'],[22 22 11],[11 12 12],[0 5 0]
2522,['4.' 'Italy' '887'],[11 22 11],[11 12 12],[0 5 0]
2523,['5.' 'France' '853'],[22 22 11],[11 12 12],[0 5 0]
2524,['6.' 'Norway' '746'],[11 22 11],[11 12 12],[0 5 0]
2525,['7.' 'Sweden' '673'],[22 22 11],[11 12 12],[0 5 0]
2526,['8.' 'Slovenia' '432'],[11 22 11],[11 12 12],[0 5 0]
2527,['9.' 'Russia' '288'],[11 22 11],[11 12 12],[0 5 0]
2528,['10.' 'United' 'States' '164'],[11 22 22 11],[11 12 12 12],[0 5 6 0]
2529,"['ALPINE' 'SKIING-WOMEN' ""'S"" 'WORLD' 'CUP' 'DOWNHILL' 'RESULTS' '.']",[22 16 42 21 33 20 24  7],[11 12 21 11 15 21 11  0],[0 0 0 7 8 0 0 0]
2530,"['VAIL' ',' 'Colorado' '1996-12-07']",[22  6 22 11],[11  0 11 12],[5 0 5 0]
2531,['Provisional' 'results' 'from'],[16 24 15],[11 12 13],[0 0 0]
2532,"['Saturday' ""'s"" 'women' ""'s"" 'World' 'Cup' 'downhill' 'race' ':']",[22 27 24 27 22 22 30 21  8],[11 11 12 11 12 12  3 11  0],[0 0 0 0 7 8 0 0 0]
2533,"['1.' 'Renate' 'Goetschl' '(' 'Austria' ')' 'one' 'minute' '47.71'
 'seconds']",[11 22 22  4 22  5 11 21 11 24],[11 12 12  0 11  0 11 12 12 12],[0 1 2 0 5 0 0 0 0 0]
2534,['2.' 'Katja' 'Seizinger' '(' 'Germany' ')' '1:48.53'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2535,['3.' 'Isolde' 'Kostner' '(' 'Italy' ')' '1:48.91'],[22 14 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2536,['4.' 'Alexandra' 'Meissnitzer' '(' 'Austria' ')' '1:49.13'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2537,['5.' 'Megan' 'Gerety' '(' 'U.S.' ')' '1:49.26'],[11 16 21  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2538,['6.' 'Miriam' 'Vogt' '(' 'Germany' ')' '1:49.28'],[11 22 22  4 22  5 11],[11 11 12  0 11  0 11],[0 1 2 0 5 0 0]
2539,['7.' 'Stefanie' 'Schuster' '(' 'Austria' ')' '1:49.38'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2540,['8.' 'Ingeborg' 'Helen' 'Marken' '(' 'Norway' ')' '1:49.41'],[11 22 22 22  4 22  5 11],[11 12 12 12  0 11  0 11],[0 1 2 2 0 5 0 0]
2541,['9.' 'Florence' 'Masnada' '(' 'France' ')' '1:49.51'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2542,['10.' 'Regina' 'Haeusl' '(' 'Germany' ')' '1:49.53'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2543,['11.' 'Heidi' 'Zurbriggen' '(' 'Switzerland' ')' '1:49.65'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2544,['12.' 'Warwara' 'Zelenskaja' '(' 'Russia' ')' '1:49.66'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2545,['13.' 'Barbara' 'Merlin' '(' 'Italy' ')' '1:49.76'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2546,['14.' 'Hilde' 'Gerg' '(' 'Germany' ')' '1:49.84'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2547,['15.' 'Martina' 'Ertl' '(' 'Germany' ')' '1:49.85'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2548,['16.' 'Pernilla' 'Wiberg' '(' 'Sweden' ')' '1:49.88'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2549,['17.' 'Svetlana' 'Gladishiva' '(' 'Russia' ')' '1:50.03'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2550,['18.' 'Anita' 'Wachter' '(' 'Austria' ')' '1:50.10'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2551,['19.' 'Spela' 'Bracun' '(' 'Slovenia' ')' '1:50.40'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2552,['20.' 'Regine' 'Cavagnoud' '(' 'France' ')' '1:50.51'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2553,['21.' 'Kate' 'Pace' 'Lindsay' '(' 'Canada' ')' '1:50.54'],[11 22 22 22  4 22  5 11],[11 12 12 12  0 11  0 11],[0 1 2 2 0 5 0 0]
2554,['22.' 'Bibiana' 'Perez' '(' 'Italy' ')' '1:50.65'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2555,['23.' 'Hilary' 'Lindh' '(' 'United' 'States' ')' '1:50.69'],[11 22 22  4 22 22  5 11],[11 12 12  0 11 12  0 11],[0 1 2 0 5 6 0 0]
2556,['24.' 'Catherine' 'Borghi' '(' 'Switzerland' ')' '1:50.72'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2557,['25.' 'Carole' 'Montillet' '(' 'France' ')' '1:50.91'],[22 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2558,['26.' 'Brigitte' 'Obermoser' '(' 'Austria' ')' '1:50.99'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2559,['27.' 'Sybille' 'Brauner' '(' 'Germay' ')' '1:51.04'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 0 0 0]
2560,['28.' 'Grete' 'Stroem' '(' 'Norway' ')' '1:51.07'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2561,['29.' 'Patrizia' 'Bassis' '(' 'Italy' ')' '1:51.13'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2562,['30.' 'Alessandra' 'Merlin' '(' 'Italy' ')' '1:51.16'],[22 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2563,['The' 'results' 'were' 'declared' 'official' '.'],[12 24 38 40 21  7],[11 12 21 22 11  0],[0 0 0 0 0 0]
2564,['NORDIC' 'SKIING-WORLD' 'CUP' 'BIATHLON' 'RESULTS' '.'],[22 22 22 22 24  7],[11 12 12 12 12  0],[0 7 8 0 0 0]
2565,"['OESTERSUND' ',' 'Sweden' '1996-12-07']",[22  6 22 11],[11  0 11 12],[5 0 5 0]
2566,"['Results' 'of' 'Saturday' ""'s""]",[24 15 22 27],[11 13 11 12],[0 0 0 0]
2567,['World' 'Cup' 'biathlon' 'races' ':'],[22 22 21 24  8],[11 12 12 12  0],[7 8 0 0 0]
2568,"['Men' ""'s"" '10' 'kms']",[21 27 11 24],[11 11 12 12],[0 0 0 0]
2569,"['1.' 'Vadim' 'Sashurin' '(' 'Belarus' ')' '26' 'minutes' '17.2' 'seconds'
 '(' 'no' 'penalty']",[11 22 22  4 22  5 11 24 11 24  4 12 21],[11 12 12  0 11  0 11 12 11 12  0 11 12],[0 1 2 0 5 0 0 0 0 0 0 0 0]
2570,['rounds' ')'],[24  5],[11  0],[0 0]
2571,['2.' 'Frode' 'Andresen' '(' 'Norway' ')' '26:17.8' '(' '2' ')'],[11 22 22  4 22  5 11  4 11  5],[11 12 12  0 11  0 11  0 11  0],[0 1 2 0 5 0 0 0 0 0]
2572,['3.' 'Ole' 'Einar' 'Bjorndalen' '(' 'Norway' ')' '26:24.9' '(' '2' ')'],[22 16 22 22  4 22  5 11  4 11  5],[11 12 12 12  0 11  0 11  0 11  0],[0 1 2 2 0 5 0 0 0 0 0]
2573,['4.' 'Sven' 'Fischer' '(' 'Germany' ')' '26:28.2' '(' '1' ')'],[11 22 22  4 22  5 11  4 11  5],[11 12 12  0 11  0 11  0 11  0],[0 1 2 0 5 0 0 0 0 0]
2574,['5.' 'Ricco' 'Gross' '(' 'Germany' ')' '26:33.0' '(' '1' ')'],[11 22 22  4 22  5 11  4 11  5],[11 12 12  0 11  0 11  0 11  0],[0 1 2 0 5 0 0 0 0 0]
2575,['World' 'Cup' 'standings'],[22 22 42],[11 12 21],[7 8 0]
2576,['1.' 'Fischer' '(' 'Germany' ')' '82' 'points'],[11 22  4 22  5 11 24],[11 12  0 11  0 11 12],[0 1 0 5 0 0 0]
2577,['2.' 'Pavel' 'Muslimov' '(' 'Russia' ')' '82'],[22 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
2578,['3.' 'Sashurin' '68' '.'],[22 22 11  7],[11 12 12  0],[0 1 0 0]
2579,"['Women' ""'s"" '7.5' 'kms']",[24 27 11 24],[11 11 12 12],[0 0 0 0]
2580,['1.' 'Olga' 'Melnik' '(' 'Russia' ')' '23:13.3' '(' '0' ')'],[11 22 22  4 22  5 11  4 11  5],[11 12 12  0 11  0 11  0 11  0],[0 1 2 0 5 0 0 0 0 0]
2581,['2.' 'Svetlana' 'Paramygina' '(' 'Belorus' ')' '23:58.6' '(' '0' ')'],[11 22 22  4 22  5 11  4 11  5],[11 12 12  0 11  0 11  0 11  0],[0 1 2 0 5 0 0 0 0 0]
2582,['3.' 'Gunn' 'Margit' 'Andreassen' '(' 'Norway' ')' '24:00.4' '(' '0' ')'],[22 22 22 22  4 22  5 11  4 11  5],[11 12 12 12  0 11  0 11  0 11  0],[0 1 2 2 0 5 0 0 0 0 0]
2583,"['4.' 'Simone' 'Greiner-Petter-Memm' '(' 'Germany' ')' '24:09.5' '(' '1'
 ')']",[11 22 22  4 22  5 11  4 11  5],[11 12 12  0 11  0 11  0 11  0],[0 1 2 0 5 0 0 0 0 0]
2584,['5.' 'Petra' 'Behle' '(' 'Germany' ')' '24:15.4' '(' '2' ')'],[11 22 22  4 22  5 11  4 11  5],[11 12 12  0 11  0 11  0 11  0],[0 1 2 0 5 0 0 0 0 0]
2585,['World' 'Cup' 'standings'],[22 22 42],[11 12 21],[7 8 0]
2586,['1.' 'Behle' '89'],[11 21 11],[11 12 12],[0 1 0]
2587,['2.' 'Paramygina' '79'],[11 22 11],[11 12 12],[0 1 0]
2588,['3.' 'Greiner-Petter-Memm' '78'],[22 22 11],[11 12 12],[0 1 0]
2589,['ALPINE' 'SKIING-GOETCHL' 'WINS' 'WORLD' 'CUP' 'DOWNHILL' '.'],[22 22 42 21 33 24  7],[11 12 21 11 15 11  0],[0 0 0 7 8 0 0]
2590,"['VAIL' ',' 'Colorado' '1996-12-07']",[22  6 22 11],[11  0 11 12],[5 0 5 0]
2591,"['Renate' 'Goetschl' 'of' 'Austria' 'won' 'the' 'women' ""'s"" 'World' 'Cup'
 'downhill' 'race' 'on' 'Saturday' ',' 'according' 'to' 'provisional'
 'results' '.']",[22 22 15 22 38 12 24 27 22 22 30 21 15 22  6 39 35 16 24  7],[11 12 13 11 21 11 12 11 12 12  3 11 13 11  0 13 13 11 12  0],[1 2 0 5 0 0 0 0 7 8 0 0 0 0 0 0 0 0 0 0]
2592,"['Katja' 'Seizinger' 'of' 'Germany' 'finished' 'second' 'and' 'Islode'
 'Kostner' 'of' 'Italy' 'took' 'third' '.']",[22 22 15 22 38 21 10 22 22 15 22 38 16  7],[11 12 13 11 21 11  0 11 12 13 11 21 11  0],[1 2 0 5 0 0 0 1 2 0 5 0 0 0]
2593,['BOBSLEIGH-SHIMER' 'PILOTS' 'USA' 'III' 'TO' 'SURPRISE' 'WIN' '.'],[22 22 22 22 35 22 22  7],[11 12 12 12 13 11 12  0],[7 0 3 4 0 0 0 0]
2594,"['IGLS' ',' 'Austria' '1996-12-07']",[22  6 22 11],[11  0 11 12],[5 0 5 0]
2595,"['Brian' 'Shimer' 'piloted' 'USA' 'III' 'to' 'a' 'surprise' 'victory' 'in'
 'a' 'World' 'Cup' 'two-man' 'bobsleigh' 'race' 'on' 'Saturday' '.']",[22 22 38 22 22 35 12 21 21 15 12 22 22 16 16 21 15 22  7],[11 12 21 11 12 13 11 12 12 13 11 12 12 12 12 12 13 11  0],[1 2 0 3 4 0 0 0 0 0 0 7 8 0 0 0 0 0 0]
2596,"['Lying' 'fifth' 'after' 'the' 'first' 'run' ',' 'Shimer' 'and' 'breakman'
 'Randy' 'Jones' 'delivered' 'a' 'near-perfect' 'second' 'trip' 'down'
 'the' '1976' 'Olympic' 'course' 'for' 'an' 'aggregate' 'time' 'of' 'one'
 'minute' '45.91' 'seconds' '.']","[39 16 15 12 16 21  6 22 10 21 22 22 38 12 16 16 21 15 12 11 16 21 15 12
 16 21 15 11 21 11 24  7]","[21 11 17 11 12 12  0 11  0 11 11 12 21 11 12 12 12 13 11 12 12 12 13 11
 12 12 13 11 12 11 12  0]",[0 0 0 0 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0]
2597,"['First' 'run' 'leaders' 'Guenther' 'Huber' 'and' 'breakman' 'Antonio'
 'Tartaglia' 'in' 'the' 'Italy' 'I' 'sleigh' 'finished' 'second'
 'two-hundredths' 'of' 'a' 'second' 'behind' 'the' 'Americans' '.']",[30 41 24 22 22 10 21 22 22 15 12 22 28 16 38 16 24 15 12 16 15 12 24  7],[ 3 21 11 12 12  0 11 12 12 13 11 12 11 12 21 11 12 13 11 12 13 11 12  0],[0 0 0 1 2 0 0 1 2 0 0 5 0 0 0 0 0 0 0 0 0 0 7 0]
2598,"['Canada' 'I' ',' 'represented' 'by' 'Pierre' 'Lueders' 'and' 'breakman'
 'Dave' 'MacEachern' ',' 'completed' 'the' 'third' 'World' 'cup' 'event'
 'of' 'the' 'winter' 'a' 'further' 'one-hundredth' 'of' 'a' 'second'
 'behind' 'the' 'Italians' '.']","[22 22  6 40 15 22 23 10 21 22 22  6 38 12 16 22 21 21 15 12 21 12 16 21
 15 12 16 15 12 23  7]","[11 12  0 21 13 11 12  0 11 12 12  0 21 11 12 12 12 12 13 11 12 11 12 12
 13 11 12 13 11 12  0]",[3 4 0 0 0 1 2 0 0 1 2 0 0 0 0 7 8 0 0 0 0 0 0 0 0 0 0 0 0 7 0]
2599,"['The' 'Canadians' ',' 'winners' 'of' 'the' 'opening' 'two' 'events' 'in'
 'Altenberg' ',' 'Germany' ',' 'and' 'La' 'Plagne' ',' 'France' ','
 'increased' 'their' 'lead' 'in' 'the' 'World' 'Cup' 'standings' '.']","[12 23  6 24 15 12 21 11 24 15 22  6 22  6 10 22 22  6 22  6 38 29 21 15
 12 22 22 24  7]","[11 12  0 11 13 11 12 11 12 13 11  0 11  0  0 11 12  0 11  0 21 11 12 13
 11 12 12 12  0]",[0 7 0 0 0 0 0 0 0 0 5 0 5 0 0 5 6 0 5 0 0 0 0 0 0 7 8 0 0]
2600,"['They' 'have' '104' 'points' ',' '15' 'ahead' 'of' 'USA' 'I' ""'s"" 'Jim'
 'Herberich' 'and' 'breakman' 'Garrett' 'Hines' 'who' 'managed' 'only'
 '10th' 'place' 'on' 'Saturday' '.']","[28 41 11 24  6 11 30 15 22 28 42 22 22 10 21 22 22 44 38 30 16 21 15 22
  7]","[11 21 11 12  0 11  3 13 11 11 21 11 12  0 11 12 12 11 21 11 12 12 13 11
  0]",[0 0 0 0 0 0 0 0 3 4 0 1 2 0 0 1 2 0 0 0 0 0 0 0 0]
2601,['SKIING-CHINESE' 'MAKE' 'PROMISING' 'FREESTYLE' 'SKIING' 'DEBUT' '.'],[16 37 21 22 22 21  7],[11 21 11 12 12 12  0],[7 0 0 0 0 0 0]
2602,"['TIGNES' ',' 'France' '1996-12-07']",[22  6 22 11],[11  0 11 12],[5 0 5 0]
2603,"['China' 'made' 'a' 'promising' 'debut' 'on' 'the' 'freestyle' 'skiing'
 'world' 'cup' 'circuit' 'in' 'an' 'aerials' 'event' 'in' 'the' 'French'
 'resort' 'of' 'Tignes' 'on' 'Saturday' '.']","[22 38 12 16 21 15 12 16 21 21 21 21 15 12 21 21 15 12 16 21 15 24 15 22
  7]","[11 21 11 12 12 13 11 12 12 12 12 12 13 11 12 12 13 11 12 12 13 11 13 11
  0]",[5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 5 0 0 0]
2604,"['While' 'the' 'Chinese' 'failed' 'to' 'gain' 'a' 'place' 'in' 'the' 'men'
 ""'s"" 'final' ',' 'they' 'had' 'two' 'in' 'the' 'top' '10' 'of' 'the'
 'women' ""'s"" 'competition' ',' 'Cuo' 'Dan' 'finishing' 'a' 'respectable'
 'seventh' 'and' 'Xu' 'Nannan' 'ninth' '.']","[15 12 16 40 35 21 12 21 15 12 24 27 16  6 28 38 11 15 12 21 11 15 12 24
 27 21  6 22 22 39 12 16 16 10 22 22 21  7]","[17 11 12 12 13 11 11 12 13 11 12 11 12  0 11 21 11 13 11 12 11 13 11 12
 11 12  0 11 12 21 11 12 12 12 12 12 12  0]","[0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 1 2 0
 0]"
2605,"['But' 'overall' ',' 'it' 'was' 'France' 'and' 'Canada' 'who' 'dominated'
 'the' 'day' '.']",[10 16  6 28 38 22 10 22 44 38 12 21  7],[ 0 11  0 11 21 11 12 12 11 21 11 12  0],[0 0 0 0 0 5 0 5 0 0 0 0 0]
2606,"['Alexis' 'Blanc' 'and' 'Sebastien' 'Foucras' 'gave' 'France' 'a'
 'one-two' 'finish' 'in' 'the' 'first' 'aerials' 'competition' 'of' 'the'
 'season' '.']",[22 22 10 22 22 38 22 12 16 21 15 12 16 24 21 15 12 21  7],[11 12 12 12 12 21 11 11 12 12 13 11 12 12 12 13 11 12  0],[1 2 0 1 2 0 5 0 0 0 0 0 0 0 0 0 0 0 0]
2607,"['Blanc' 'collected' 'his' 'seventh' 'career' 'World' 'Cup' 'win' 'with'
 'a' 'two' 'jump' 'combined' 'score' 'of' '238.36' 'points' ',' 'easily'
 'beating' 'Foucras' ',' 'the' 'overall' 'World' 'Cup' 'aerials'
 'champion' ',' 'who' 'was' 'a' 'distant' 'second' 'with' '223.60' '.']","[22 38 29 16 21 22 22 37 15 12 11 21 40 21 15 11 24  6 30 39 22  6 12 16
 22 22 42 21  6 44 38 12 16 21 15 11  7]","[11 21 11 12 12 12 12 21 13 11 12 12 12 12 13 11 12  0 21 22 11  0 11 12
 12 12 21 11  0 11 21 11 12 12 13 11  0]",[1 0 0 0 0 7 8 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 7 8 0 0 0 0 0 0 0 0 0 0 0]
2608,"['Canada' ""'s"" 'Jeff' 'Bean' ',' 'who' 'had' 'never' 'finished' 'higher'
 'than' 'ninth' 'in' 'a' 'World' 'Cup' 'event' ',' 'made' 'his' 'first'
 'trip' 'to' 'the' 'podium' 'taking' 'third' 'place' 'with' 'a' 'mark'
 'of' '209.96' '.']","[22 27 22 22  6 44 38 30 38 17 15 16 15 12 22 22 21  6 38 29 16 21 35 12
 21 39 16 21 15 12 21 15 11  7]","[11 11 12 12  0 11 21 22 22  1 13 11 13 11 12 12 12  0 21 11 12 12 13 11
 12 21 11 12 13 11 12 13 11  0]",[5 0 1 2 0 0 0 0 0 0 0 0 0 0 7 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2609,"['Veronica' 'Brenner' 'of' 'Canada' ',' 'who' 'picked' 'up' 'her' 'first'
 'career' 'victory' 'at' 'Tignes' 'last' 'year' ',' 'made' 'it' 'two'
 'wins' 'in' 'a' 'row' 'at' 'the' 'French' 'resort' 'taking' 'first' 'in'
 'the' 'women' ""'s"" 'competition' 'with' 'a' 'score' 'of' '170.42' '.']","[21 22 15 22  6 44 38 33 29 16 21 21 15 22 16 21  6 38 28 11 24 15 12 21
 15 12 16 21 39 16 15 12 24 27 21 15 12 21 15 11  7]","[11 12 13 11  0 11 21 15 11 12 12 12 13 11 11 12  0 21 11 12 21 13 11 12
 13 11 12 12 21 11 13 11 12 11 12 13 11 12 13 11  0]","[1 2 0 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0
 0 0 0 0]"
2610,"['Swiss' 'skiers' 'occupied' 'the' 'other' 'two' 'places' 'on' 'the'
 'podium' ',' 'Karin' 'Kuster' 'taking' 'second' 'with' '160.55'
 'narrowly' 'ahead' 'of' 'Evelyne' 'Leu' 'with' '160.36' '.']","[16 24 38 12 16 11 24 15 12 21  6 22 22 39 16 15 11 30 30 15 22 22 15 11
  7]","[11 12 21 11 12 12 12 13 11 12  0 11 12 21 11 13 11 21  3 13 11 12 13 11
  0]",[7 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 2 0 0 0]
2611,['BOBSLEIGH-WORLD' 'CUP' 'TWO-MAN' 'RESULTS' '.'],[22 22 22 24  7],[11 12 12 12  0],[7 8 0 0 0]
2612,"['IGLS' ',' 'Austria' '1996-12-07']",[22  6 22 11],[11  0 11 12],[5 0 5 0]
2613,"['Results' 'of' 'a' 'World' 'Cup' 'two-man' 'bobsleigh' 'event' 'on'
 'Saturday' ':']",[24 15 12 22 22 16 16 21 15 22  8],[11 13 11 12 12 12 12 12 13 11  0],[0 0 0 7 8 0 0 0 0 0 0]
2614,"['1.' 'United' 'States' 'III' '(' 'Brian' 'Shimer' ',' 'Randy' 'Jones' ')'
 'one']",[11 22 22 22  4 22 22  6 22 22  5 11],[11 12 12 12  0 11 12  0 11 12  0 11],[0 3 4 4 0 1 2 0 1 2 0 0]
2615,['minute' '45.91' 'seconds' '(' '52.90' '/' '53.01' ')'],[21 11 24  4 11 34 11  5],[11 11 12  0 11  0 11  0],[0 0 0 0 0 0 0 0]
2616,"['2.' 'Italy' 'I' '(' 'Guenther' 'Huber' ',' 'Antonio' 'Tartaglia' ')'
 '1:45.93']",[22 22 28  4 21 22  6 22 22  5 11],[11 12 11  0 11 12  0 11 12  0 11],[0 3 4 0 1 2 0 1 2 0 0]
